lastfm_url,track,artist,seeds,number_of_emotion_tags,valence_tags,arousal_tags,dominance_tags,mbid,spotify_id,genre
https://www.last.fm/music/ayub%2bogada/_/chiro,Chiro,Ayub Ogada,['gentle'],1,7.42,3.17,6.95,ff616d28-a545-455f-b9a0-232c15d1ae59,6EFe9f9qOr9SFceC3geNgq,world
https://www.last.fm/music/kettel/_/hymnuh,Hymnuh,Kettel,['gentle'],1,7.42,3.17,6.95,bde47dde-eb09-4587-b17e-68d653c4c36f,1WzrSC9cIu5ZWsksDggExb,ambient
https://www.last.fm/music/okkervil%2briver/_/king%2band%2bqueen%2527s%2bsong,King and Queen's Song,Okkervil River,['gentle'],6,4.96,3.8125,5.13625,,,indie
https://www.last.fm/music/deuter/_/vibrant%2bdusk,Vibrant Dusk,Deuter,['gentle'],1,7.42,3.17,6.95,768f1575-45a0-4141-9ce7-8da9b857c138,44p0ctjDbgpGj24lwebYR9,new age
https://www.last.fm/music/kevin%2bcryderman/_/crawling%2bafter%2byou%2b%2528country%2bfolk%2binnocence%2529,Crawling After You (country folk innocence),Kevin Cryderman,"['gentle', 'playful', 'innocent']",6,7.022909091,4.087818182,6.335727273,,,folk
https://www.last.fm/music/diary%2bof%2bdreams/_/sin%2bskinner,Sin Skinner,Diary of Dreams,['gentle'],6,5.25625,3.99375,4.93875,691d6272-4ef1-4de8-8025-11abe92f9e64,0GIrLJEeiOURG9s7ojzlff,dark wave
https://www.last.fm/music/william%2borbit/_/surfin%2527,Surfin',William Orbit,['gentle'],2,6.57,3.63,6.03,36842617-9042-49b8-ad73-2eff982a419f,,electronica
https://www.last.fm/music/piers%2bfaccini/_/picture%2bof%2byou,Picture of you,Piers Faccini,['gentle'],3,7.075,3.4225,6.8075,99a36b8a-d3d5-4315-b752-ec912179615f,28KnLVokRSS24fodcwQAnW,acoustic
https://www.last.fm/music/george/_/breathe%2bin%2bnow,Breathe in Now,George,['gentle'],9,5.710909091,2.801818182,5.426363636,8cf2ea29-e171-460c-a621-2c67521c6c88,,indie
https://www.last.fm/music/lusine%2bicl/_/without%2bstanding,Without Standing,Lusine ICL,['gentle'],2,6.57,3.63,6.03,e6412da5-0e9b-4797-8b23-a6b6b806991b,64Tr5IK6D7gU2GP48W4xtt,ambient
https://www.last.fm/music/rasputina/_/the%2bpruning,The Pruning,Rasputina,['gentle'],2,7.05,2.99,6.975,6c7028ac-898b-449d-8a72-8a190a4d58e2,4Y6XsvBQlQWjRPnLQIDdCq,alternative
https://www.last.fm/music/rob%2bthomas/_/little%2bwonders%2b%2528radio%2bversion%2529,Little Wonders (Radio Version),Rob Thomas,['gentle'],2,7.185,3.935,6.85,,,pop
https://www.last.fm/music/the%2bmonkees/_/love%2bis%2bonly%2bsleeping,Love Is Only Sleeping,The Monkees,['gentle'],4,7.898,4.734,6.678,56b42385-a339-4647-8920-39336ba0968b,2lBaYVylWfyqgQ4Wu97EKk,pop
https://www.last.fm/music/xela/_/a%2bfloating%2bprocession,A Floating Procession,Xela,['gentle'],2,7.47,4.035,6.615,b7c39e39-c79d-474b-995a-d2e750f9c43c,3WoHnm3mLIm4HAMExIVoYw,electronic
https://www.last.fm/music/harold%2bbudd/_/bell%2btower,Bell Tower,Harold Budd,"['gentle', 'warm']",8,5.968888889,2.871111111,5.655555556,7438d395-3265-4d62-964e-b6592bffe945,6XtOJDZ3jZ0R1UyMT5Ahba,ambient
https://www.last.fm/music/fernando%2bortega/_/as%2bfor%2bus,As For Us,Fernando Ortega,"['gentle', 'meditative']",4,5.01,2.215,4.34,60cdb542-062c-45cb-a372-592a7da6f3d1,46qtI76kr4HysRUS4XzLTe,piano
https://www.last.fm/music/anna%2bj%25c3%25a4rvinen/_/kom%2bhem,Kom hem,Anna Järvinen,['gentle'],3,7.15,3.683333333,6.553333333,13138b8c-753f-44c9-8841-2149526547ed,6f3DpwwWoyD70HSDw2zWiT,pop
https://www.last.fm/music/everything%2bbut%2bthe%2bgirl/_/these%2bearly%2bdays,These Early Days,Everything But the Girl,['gentle'],4,7.114,3.552,7.06,a4f42531-3994-4fa5-9b6b-b27b27df3dc5,0zXtLSf6wEyhVNZJZcR70j,indie
https://www.last.fm/music/sioen/_/another%2bballad,Another Ballad,Sioen,['gentle'],1,7.42,3.17,6.95,546d5963-5e15-4af5-b458-d0deb56358d4,0RogV6pgZEsoKZKdKShCjl,singer-songwriter
https://www.last.fm/music/elvis%2bpresley/_/it%2527s%2ba%2bsin,It's a Sin,Elvis Presley,['gentle'],1,7.42,3.17,6.95,39c7e615-b7e8-4d5f-b452-261f821d6416,47HxKl2v3lF7zX9BYpsLbN,classic rock
https://www.last.fm/music/supercell/_/%25e5%25a4%259c%25e3%2581%258c%25e6%2598%258e%25e3%2581%2591%25e3%2582%258b%25e3%2582%2588,夜が明けるよ,Supercell,['gentle'],1,7.42,3.17,6.95,10c376ec-6f7f-44c6-b4b2-32f73e7bf816,,soundtrack
https://www.last.fm/music/sounds%2bthat%2bsoothe/_/highland%2bsunrise,Highland Sunrise,Sounds That Soothe,['gentle'],5,6.436627907,3.041511628,6.155,4f8ba275-559c-433e-897b-499c0c791ab2,6FDHXUsuO1e9YYhg2Ewpla,new age
https://www.last.fm/music/suzanne%2bciani/_/simple%2bsong,Simple Song,Suzanne Ciani,"['gentle', 'warm', 'passionate', 'sentimental']",8,6.984883721,4.265116279,6.134883721,daeee6d6-db43-4085-a086-77cd9e078c56,6M64D6EyQPPkQLuLH1EGfs,piano
https://www.last.fm/music/elvis%2bpresley/_/gently,Gently,Elvis Presley,['gentle'],2,7.275,3.105,6.525,53020f83-0ce2-4ef4-909a-ae2b97f687c5,0CZ15AP1m1lWcRz8fMuYfr,pop
https://www.last.fm/music/maximilian%2bhecker/_/everything%2binside%2bme%2bis%2bill,Everything Inside Me is Ill,Maximilian Hecker,['gentle'],2,3.71,1.585,3.475,cd6ad322-be00-4935-9712-f6965ddda01e,3YxLMULQkgeGYrZYLssXt3,indie
https://www.last.fm/music/journey/_/kiss%2bme%2bsoftly,Kiss Me Softly,Journey,['gentle'],2,7.71,4.265,6.435,3a4ca26f-716e-4f8f-aeaf-ffbb8cab7cae,4h1pSWP3qyJFaqCykhHT8l,classic rock
https://www.last.fm/music/grossstadtgefl%25c3%25bcster/_/spass,Spass,Grossstadtgeflüster,['gentle'],1,7.42,3.17,6.95,,6SppkyQIoNYwDxEcwzdrxY,german
https://www.last.fm/music/james%2byorkston%2band%2bthe%2bathletes/_/the%2byear%2bof%2bthe%2bleopard,The Year Of The Leopard,James Yorkston and The Athletes,['gentle'],1,7.42,3.17,6.95,,,folk
https://www.last.fm/music/helen%2bjane%2blong/_/eclipse,Eclipse,Helen Jane Long,['gentle'],1,7.42,3.17,6.95,d1c94bd0-2a69-4f09-a339-5e978ab5ab20,5I8wLF4YxtwIiqVxf2LsB9,piano
https://www.last.fm/music/herbert%2bgr%25c3%25b6nemeyer/_/schmetterlinge%2bim%2beis,Schmetterlinge Im Eis,Herbert Grönemeyer,['gentle'],3,3.725,2.8575,3.7175,15b54af6-99b0-41a9-bf5b-90132a8d2ff0,,rock
https://www.last.fm/music/sophia/_/another%2btrauma,Another Trauma,Sophia,"['gentle', 'reflective']",5,4.05,2.658,4.636,753731e1-9d20-4a59-ad81-0731601a177b,,chill
https://www.last.fm/music/the%2bamerican%2banalog%2bset/_/the%2bonly%2bliving%2bboy%2baround,The Only Living Boy Around,The American Analog Set,['gentle'],2,7.47,4.035,6.615,48958b3d-cdbb-4470-86b0-8d7d1fc0eaba,1rWC5yz6bXzedTPU3LpylA,indie
https://www.last.fm/music/bj%25c3%25b6rk/_/cocoon%2b%2528retangled%2bby%2bensemble%2529,Cocoon (Retangled By Ensemble),Björk,"['gentle', 'intimate', 'warm']",6,5.88,3.905,5.113333333,,,electronic
https://www.last.fm/music/denison%2bwitmer/_/brass%2bbuttons,Brass Buttons,Denison Witmer,['gentle'],2,7.43,3.785,6.615,0db35261-8360-467f-8354-c88dc013e64a,13YfFWPXt8D89m1VpBdfuP,acoustic
https://www.last.fm/music/otis%2bredding/_/%2528sittin%2527%2bon%2bthe%2529%2bdock%2bof%2bthe%2bbay,(Sittin' on The) Dock of the Bay,Otis Redding,['gentle'],4,6.0025,3.295,6.265,fdec0f4b-50fb-4eb1-b62c-76eae4eed54b,3zBhihYUHBmGd2bcQIobrF,soul
https://www.last.fm/music/erin%2bmckeown/_/a%2bbetter%2bwife,A Better Wife,Erin McKeown,['gentle'],2,3.873333333,3.383333333,4.876666667,2e47b4b3-bb35-4cc8-99e7-a322d9c951ce,4EGyykSfBfNuQRMUEQuWYg,folk
https://www.last.fm/music/tommy%2bemmanuel/_/keep%2bit%2bsimple,Keep It Simple,Tommy Emmanuel,['gentle'],3,6.8125,2.685,6.6875,87c0c52f-734e-498e-9d16-a7f72ee71f31,6uNIE15Sw7k9n4hmGjZOVw,acoustic
https://www.last.fm/music/wes%2bmontgomery/_/while%2bwe%2527re%2byoung,While We're Young,Wes Montgomery,['gentle'],3,7.356666667,3.703333333,6.443333333,ff7924f4-faee-485e-a7f1-d6ca3f0a6810,6kqLyLufVMQ25zCg63H2rU,jazz
https://www.last.fm/music/the%2bleft%2bbanke/_/sing%2blittle%2bbird%2bsing,Sing Little Bird Sing,The Left Banke,['gentle'],2,6.57,3.63,6.03,7a6fce13-6931-486b-8efe-26cdcc95990d,3QBorCzjgO6obdXUsVhSqE,baroque pop
https://www.last.fm/music/funkadelic/_/the%2bsong%2bis%2bfamiliar,The Song is Familiar,Funkadelic,['gentle'],3,5.946666667,3.89,5.32,b1c59e76-15f9-4901-a2cd-ade90e4c2436,3iWG9A6x3z0SsUJ8YtbQof,funk
https://www.last.fm/music/the%2bhollies/_/pegasus,Pegasus,The Hollies,['gentle'],2,7.945,4.61,7.08,a58fa558-30d2-4a6f-b950-56ca8510931a,7jh4H2I5AbJmgwQU1EaPGQ,pop
https://www.last.fm/music/the%2brescues/_/california%2brain,California Rain,The Rescues,['gentle'],4,6.67375,3.13,6.83625,929aa3d4-a5d2-4ace-bb6b-d7458f216c3d,1ddljKPPWsV6bQWMeE3iVF,acoustic
https://www.last.fm/music/dads/_/life%252c%2boh%2blife,"Life, Oh Life",Dads,['gentle'],5,6.688,2.836,6.272,383dfaee-c405-46f9-bab1-ab6b4e9f2b51,3utoSaNhlPo33YFAQNepHm,pop
https://www.last.fm/music/tycho/_/cascade%2b%2528live%2bversion%2529,Cascade (Live Version),Tycho,['gentle'],4,6.08,3.9775,5.4375,37e82548-a25e-4ed0-8d18-aa1ebcfdeb40,06LHorNnLW6CgJWHTqNycj,electronic
https://www.last.fm/music/pawe%25c5%2582%2bb%25c5%2582aszczak/_/the%2bdike,The Dike,Paweł Błaszczak,['gentle'],2,6.57,3.63,6.03,f2dab9f0-ad4d-48d6-9920-53f0cd5abc73,7AoQUfwO5OIGEuB8YLSa93,soundtrack
https://www.last.fm/music/the%2binnocence%2bmission/_/happy%252c%2bthe%2bend,"Happy, The End",The Innocence Mission,['gentle'],3,5.4,3.156666667,5.93,674b25e2-cf16-4498-b89b-d71f94056e7d,1givN3SRmhUiOiIqgQisF9,sad
https://www.last.fm/music/bridget%2bst.%2bjohn/_/the%2bpebble%2band%2bthe%2bman,The Pebble And The Man,Bridget St. John,"['gentle', 'silly']",5,7.222,3.976,6.57,,67gn853k6WAsvggiyOBvu6,folk
https://www.last.fm/music/john%2blenehan/_/due%2btramonti,Due Tramonti,John Lenehan,['gentle'],1,7.42,3.17,6.95,,,piano
https://www.last.fm/music/denison%2bwitmer/_/carry%2bthe%2bweight,Carry The Weight,Denison Witmer,['gentle'],1,7.42,3.17,6.95,490ff493-7561-400c-a456-7c97428bc832,62qhr31RW4xGuqfx2nLvq0,indie pop
https://www.last.fm/music/over%2bthe%2brhine/_/lookin%2527%2bforward,Lookin' Forward,Over the Rhine,['gentle'],2,7.531089109,3.668217822,7.024059406,fc0d39fd-4978-49ef-8865-472e5c5c172d,6ahqFlw21wQzXOfdhwZyGi,rock
https://www.last.fm/music/jordan%2bo%2527jordan/_/by%2bballoon%2bor%2bsinking%2bship,By Balloon or Sinking Ship,Jordan O'Jordan,"['gentle', 'intimate', 'ironic', 'dramatic', 'reflective']",18,5.783628174,4.176117936,5.695716626,b7738c37-b4c5-4b50-ac5d-c10ec23e44a8,1Bglqssu8LjhY9NtAKFVTH,singer-songwriter
https://www.last.fm/music/paul%2bgiovanni/_/gently%2bjohnny,Gently Johnny,Paul Giovanni,"['gentle', 'erotic']",10,6.787687075,4.849047619,5.986462585,69e77da7-b5d6-4182-86b5-f184c76123c9,,folk
https://www.last.fm/music/steven%2bhalpern/_/dawn,Dawn,Steven Halpern,"['gentle', 'spiritual']",4,6.9675,4.07,6.6225,c6d59811-b102-444b-814c-5cb7fa1c90f0,6fqCmfzI17bWJFjVU2fFBv,yoga
https://www.last.fm/music/pulseprogramming/_/blooms%2beventually,Blooms Eventually,Pulseprogramming,"['gentle', 'reflective']",5,6.415714286,3.42,6.174285714,fa2699d3-d2d8-4e1b-a69b-092e2317f025,2at4E7Stu3rIqoiWxzdZ5Y,glitch
https://www.last.fm/music/aaron%2bdessner%2b%2526%2bjustin%2bvernon/_/big%2bred%2bmachine,Big Red Machine,Aaron Dessner & Justin Vernon,['gentle'],2,4.76,3.33,5.395,e3ff7520-d5e7-4660-a9bd-ff7ddd90901a,,sad
https://www.last.fm/music/tunng/_/it%2527s%2bbecause...%2bwe%2527ve%2bgot%2bhair,It's Because... We've Got Hair,Tunng,['gentle'],5,6.744,3.28,6.84,b324ffb2-600f-4181-9416-1d0b1f57d970,0KCtqE2bD2Abs2Ufsr5Jjz,folk
https://www.last.fm/music/gabriel%2bfaur%25c3%25a9/_/cantique%2bde%2bjean%2bracine%2bop.%2b11,Cantique de Jean Racine Op. 11,Gabriel Fauré,"['gentle', 'meditative', 'sacred']",7,6.09220339,3.986101695,5.257627119,6c3a7025-647e-4fd3-a559-c50be42e87f6,1PcrzLVOn1807YirkDOY6L,classical
https://www.last.fm/music/ilkae/_/sink%2blateral,Sink Lateral,Ilkae,['gentle'],3,6.783333333,3.52,6.206666667,15fdd8ca-fe0c-44ba-a495-816dcc8be89f,02gfe0xcLymHXarFnaNLnL,idm
https://www.last.fm/music/pat%2bmetheny/_/forgiving,Forgiving,Pat Metheny,['gentle'],3,5.946666667,3.37,5.97,12873342-138c-47c5-8df9-ae958d2e69ca,47zXIU7taF8sPAs1KuQT2U,guitar
https://www.last.fm/music/holly%2bcole/_/cinny%2527s%2bwaltz,Cinny's Waltz,Holly Cole,['gentle'],1,7.42,3.17,6.95,9e394b74-4af0-4ffd-8aab-d35a05f80bd3,4C4AtPOtMTzIyuYiAdlTjt,jazz
https://www.last.fm/music/raised%2bby%2bswans/_/north%2bof%2blight%2527s%2bend,North of Light's End,Raised By Swans,['gentle'],1,7.42,3.17,6.95,39e27a61-28d0-469a-8f2f-85c02ed6ecec,0wVebLwOkOX6FhNsF1r8MC,indie
https://www.last.fm/music/cheb%2bmami/_/bledi,Bledi,Cheb Mami,['gentle'],4,5.525,2.835,4.9675,,,rai
https://www.last.fm/music/frozen%2bsilence/_/thyme,Thyme,Frozen Silence,"['gentle', 'intimate', 'meditative', 'mysterious', 'mystical', 'spiritual', 'theatrical', 'playful', 'reflective']",24,6.379168901,4.046407507,6.243967828,0723dadd-9d59-4947-b827-75f74029403e,,ambient
https://www.last.fm/music/loess/_/dasein,Dasein,Loess,['gentle'],4,6.1925,3.115,5.8525,9b00908a-572a-4d50-842c-57e7de2b201d,3S9B235RMGkRIgWRJCZ2gP,electronic
https://www.last.fm/music/alex%2bubago/_/fantasia%2bo%2brealidad,Fantasia o realidad,Alex Ubago,['gentle'],3,7.36,3.4,6.386666667,,1JwoNOAl28RsymEvBuils7,latin pop
https://www.last.fm/music/frozen%2bsilence/_/frozen%2bsilence,Frozen Silence,Frozen Silence,"['gentle', 'intimate', 'meditative', 'mysterious', 'mystical', 'spiritual', 'theatrical', 'playful', 'reflective']",24,6.414655172,3.996896552,6.154482759,8bc467f8-ac20-489a-a781-6e66187c20b7,31iClPHQdyvQsJsWulwhjN,classical
https://www.last.fm/music/fairground%2battraction/_/ay%2bfond%2bkiss,Ay Fond Kiss,Fairground Attraction,['gentle'],1,7.42,3.17,6.95,560838ef-ba96-4b53-af84-6ccbf632be39,5GaQOiXlHw3wdlgWRPhiho,celtic
https://www.last.fm/music/jane%2bmonheit/_/love%2bhas%2bno%2bpride,Love Has No Pride,Jane Monheit,"['gentle', 'intimate', 'elegant']",6,7.386666667,4.156666667,6.538333333,bac78fb3-afcf-40be-8ef1-ba905be63e91,1zVmCgGdnJHxkxWvxQRfuP,jazz
https://www.last.fm/music/rodrigo%2ble%25c3%25a3o/_/mem%25c3%25b3rias,Memórias,Rodrigo Leão,['gentle'],5,5.0125,2.355,4.875,42ff8b5b-6d6b-409d-9a25-176f4cc3ce9f,6rylStTspEhTYDSQfzpka6,world
https://www.last.fm/music/peter%2bkater/_/twilight,Twilight,Peter Kater,['gentle'],3,7.296666667,3.166666667,6.53,6e76602a-ba1c-4fbc-9c11-9b5c1d987f45,5WmXXPw8Bih0EFEc3V9xHa,piano
https://www.last.fm/music/angela%2bbofill/_/you%2bshould%2bknow%2bby%2bnow,You Should Know By Now,Angela Bofill,['gentle'],7,6.382773109,3.548655462,5.514117647,7c9fe39a-585e-4d0c-99d5-66c6cdeec947,4k1nr8jShGLI8wiWSVNUNa,soul
https://www.last.fm/music/vincenzo%2bzitello/_/euphonia,Euphonia,Vincenzo Zitello,['gentle'],3,4.77,1.613333333,4.796666667,2e8c282e-f9a7-40c1-a407-3b264d3bf379,5yOwKqxfc5YDB7XurWynNH,new age
https://www.last.fm/music/spacemen%2b3/_/ecstasy%2bsymphony%2b%252f%2btransparent%2bradiation%2b%2528flashback%2529,Ecstasy Symphony / Transparent Radiation (flashback),Spacemen 3,['gentle'],5,5.2575,2.6825,4.6325,6567af37-2146-441d-af30-654f33e9d759,,drone
https://www.last.fm/music/orion%2brigel%2bdommisse/_/alice%2band%2bsarah,Alice and Sarah,Orion Rigel Dommisse,"['gentle', 'whimsical']",4,7.0675,3.9125,6.385,22afa8fa-ed90-4a9a-839e-fce0259430b7,5SXN2QXDxxRsIe9YuBBpyK,folk
https://www.last.fm/music/ten%2beast/_/heavy%2blight,Heavy Light,Ten East,['gentle'],3,5.238644068,2.491864407,4.932372881,891435c7-97d7-4452-903e-61fe3d13b5e4,4tT8JXFcaJunnVNgZOFLIj,stoner rock
https://www.last.fm/music/duke%2bellington/_/azure,Azure,Duke Ellington,['gentle'],2,7.05,3.77,6,72ef23af-10aa-4cbf-be90-864f04d031f4,2bQGxqAOOfLyJVmbDCczKP,jazz
https://www.last.fm/music/omnimotion/_/japan,Japan,Omnimotion,"['gentle', 'cheerful', 'organic']",5,6.92,4.504,6.64,e781b6f0-09b5-42cf-b8d9-1460369d555e,2uTFlYG5Vg8olk7yIfHUPy,electronic
https://www.last.fm/music/ron%2bsexsmith/_/former%2bglory,Former Glory,Ron Sexsmith,['gentle'],3,6.396666667,3.396666667,6.156666667,7884b171-9244-43df-bd76-23fd6bfedc7d,7DSp6eO7Msu2JE4EKxz0Sq,folk
https://www.last.fm/music/ida/_/599,599,Ida,['gentle'],4,7.535,4.435,6.105,84d58001-692a-415e-9945-de197123fde5,6GXF6rqzlJg6H2wzCmtgHw,indie
https://www.last.fm/music/el%2bboy%2bdie/_/little%2bwind,Little Wind,El Boy Die,"['gentle', 'intimate', 'dramatic', 'reflective']",16,5.494398281,3.766690544,5.728252149,,,indie
https://www.last.fm/music/erik%2bsatie/_/gymnop%25c3%25a9dies,Gymnopédies,Erik Satie,['gentle'],3,6.19,3.176666667,6.29,a1ccacd8-e56a-4938-8f18-19d9f4635c61,4wklQP3DWiEF7WzsexqA9m,classical
https://www.last.fm/music/tape/_/illuminations,Illuminations,Tape,['gentle'],1,7.42,3.17,6.95,1311ebb8-95ce-4525-9174-e365adf0ff29,0dwgI7KcGF96qp0dDpk9gy,electronica
https://www.last.fm/music/%25e7%25b5%25a2%25e9%25a6%2599/_/%25e3%2581%25bf%25e3%2582%2593%25e3%2581%25aa%25e7%25a9%25ba%25e3%2581%25ae%25e4%25b8%258b,みんな空の下,絢香,"['gentle', 'airy', 'bright', 'light']",17,7.007,3.8825,6.3195,76f2d318-3f9b-4948-91e7-38a4b65ecf5c,,j-pop
https://www.last.fm/music/medwyn%2bgoodall/_/nazca,Nazca,Medwyn Goodall,"['gentle', 'spiritual', 'reflective']",4,6.535540541,3.855135135,6.707432432,0bd51c83-5a76-4966-b226-6ecbc452ad19,,ambient
https://www.last.fm/music/acoustic%2balchemy/_/positive%2bthinking,Positive Thinking,Acoustic Alchemy,"['gentle', 'lyrical']",5,6.892,2.73,6.254,f309cb40-a9d1-4a2a-8755-68c429ba9e1b,2jTkqoUd5yFOO4nINoCDgP,smooth jazz
https://www.last.fm/music/buffalo%2bspringfield/_/kind%2bwoman%2b%2528lp%2bversion%2529,Kind Woman (LP Version),Buffalo Springfield,"['gentle', 'intimate', 'freewheeling', 'tender']",8,5.98125,3.79625,5.32375,,,classic rock
https://www.last.fm/music/the%2bbooks/_/the%2blemon%2bof%2bpink%2bpt.%2b1,The Lemon Of Pink Pt. 1,The Books,['gentle'],1,7.42,3.17,6.95,,,electronic
https://www.last.fm/music/sounds%2bthat%2bsoothe/_/night%2bswimming,Night Swimming,Sounds That Soothe,['gentle'],5,6.64,2.562,6.54,c8d45ece-4583-472f-adbf-a19b2f272e83,3YBrQ2Kv48GYmOShv20Dhq,new age
https://www.last.fm/music/cliff%2bedwards/_/when%2byou%2bwish%2bupon%2ba%2bstar%2b-%2bfrom%2b%2522pinocchio%2522%252fsoundtrack%2bversion,"When You Wish Upon A Star - From ""Pinocchio""/Soundtrack Version",Cliff Edwards,"['gentle', 'whimsical']",5,7.452,4.566,6.468,,0JIPxQiFYgnPfQDuAZTnHk,soundtrack
https://www.last.fm/music/thomas%2bnewman/_/yes,Yes,Thomas Newman,['gentle'],1,7.42,3.17,6.95,255c35f3-579b-477d-a62a-335570a401ee,6QaCXheGC0jXV11mgxmuv2,soundtrack
https://www.last.fm/music/the%2borb/_/little%2bfluffy%2bclouds%2b-%2bambient%2bmix%2b1,Little Fluffy Clouds - Ambient Mix 1,The Orb,['gentle'],1,7.42,3.17,6.95,,,
https://www.last.fm/music/evidence/_/all%2bsaid%2b%2526%2bdone%2b%2528prod.%2bby%2bdj%2bkhalil%2529,All Said & Done (prod. by DJ Khalil),Evidence,['gentle'],3,5.946666667,3.89,5.32,,,hip-hop
https://www.last.fm/music/miten%2bwith%2bdeva%2bpremal/_/second%2bchance%2b%2528with%2bdeva%2bpremal%2529,Second Chance (with Deva Premal),Miten with Deva Premal,"['gentle', 'meditative', 'devotional']",6,3.646814815,2.442962963,3.274074074,,,new age
https://www.last.fm/music/abingdon%2bboys%2bschool/_/rebirth%2b%252b%2breverse,ReBirth + ReVerse,abingdon boys school,['gentle'],1,7.42,3.17,6.95,09f5c339-8fe6-43ac-b6c6-a64f269891e4,,j-rock
https://www.last.fm/music/essence/_/mont%2bst.%2bjoseph,Mont St. Joseph,Essence,"['gentle', 'intimate', 'meditative', 'mysterious', 'mystical', 'theatrical', 'playful', 'reflective']",26,6.415695238,3.949771429,6.082457143,,,ambient
https://www.last.fm/music/eros%2bramazzotti/_/io%2bamer%25c3%25b2,Io Amerò,Eros Ramazzotti,['gentle'],3,7.36,3.4,6.386666667,c35883be-be5f-480e-a846-8780e2654cd5,1P5Sesyl3lFUGspokngpWS,pop
https://www.last.fm/music/leona%2bnaess/_/comatised,Comatised,Leona Naess,"['gentle', 'dramatic']",7,6.982841121,4.796672897,6.007794393,c25788b3-81b9-4400-ae0f-18da3e0e7757,0NsvSWz1uCqI8iIlS5qEHC,singer-songwriter
https://www.last.fm/music/my%2bbroken%2bframe/_/no%2bone,No One,My Broken Frame,"['gentle', 'intimate', 'dramatic', 'reflective']",17,5.508773704,3.771731985,5.714058154,,,folk
https://www.last.fm/music/the%2bdeviants/_/child%2bof%2bthe%2bsky,Child Of The Sky,The Deviants,['gentle'],1,7.42,3.17,6.95,cb062931-3ecd-43b0-a9dc-7e834d7e1295,74iNvARFBAcv1O8pQdPsOK,guitar
https://www.last.fm/music/lampshade/_/the%2bhug,The Hug,Lampshade,['gentle'],1,7.42,3.17,6.95,,,indie
https://www.last.fm/music/aoa/_/aoa,AOA,AOA,['gentle'],2,3.71,1.585,3.475,78e90d4b-b606-453b-abdb-452eb662ba55,4qdfU65WoXAxbfRWI2UWyM,k-pop
https://www.last.fm/music/essence/_/snowflakes,Snowflakes,Essence,"['gentle', 'intimate', 'meditative', 'mysterious', 'mystical', 'theatrical', 'playful', 'reflective']",27,6.498208661,4.123444882,6.144114173,,0NmpShMDm6Ck18aE7XRxIw,ambient
https://www.last.fm/music/hem/_/carry%2bme%2bhome,Carry Me Home,Hem,['gentle'],2,5.58,3.65,5.455,a734f9a8-553a-4c50-8255-e612cc273a66,4d4o4UxCbuA2XnoEvc8hUi,folk
https://www.last.fm/music/claudia%2bg%25c3%25b3mez/_/soltarlo,Soltarlo,Claudia Gómez,['gentle'],3,7.076666667,3.006666667,6.683333333,f7bb72f7-e3b1-4d0a-a6df-f6f439ec8434,6fC5Xz6sRIAgnOIbZbuP5h,spanish
https://www.last.fm/music/aus/_/on%2bthe%2broof,On The Roof,Aus,['gentle'],2,7.495,4.335,7.105,7a348f1a-e784-44f0-881b-c2927a6eed9f,3tKCztdBXA4hWi8R4bJklT,ambient
https://www.last.fm/music/kinski/_/new%2bindia,New India,Kinski,['gentle'],1,7.42,3.17,6.95,38b1873b-a4ef-470e-840e-6aa8623ad83d,20lIMUpxdQWittZyOj6wzi,indie
https://www.last.fm/music/peter%2bmaffay/_/ich%2bwollte%2bnie%2berwachsen%2bsein,Ich wollte nie erwachsen sein,Peter Maffay,['gentle'],2,6.57,3.63,6.03,,4PdwxYu0WTBHA1xewx74Tn,schlager
https://www.last.fm/music/june%2bmadrona/_/bedroom%2bfaeries,Bedroom Faeries,June Madrona,"['gentle', 'intimate', 'ironic', 'dramatic', 'reflective']",18,5.791775701,4.052990654,5.738504673,c30a974f-2456-4f72-9c8e-7355e5efefe4,1xBCFtVZ8AhTTMwal4FbRk,indie
https://www.last.fm/music/sneaker%2bpimps/_/low%2bfive%2b%2528interfearance%2blow%2binstrumental%2529,Low Five (Interfearance Low Instrumental),Sneaker Pimps,['gentle'],1,7.42,3.17,6.95,,,groove
https://www.last.fm/music/timesbold/_/knife%2battack,Knife Attack,Timesbold,"['gentle', 'reflective', 'wistful']",7,5.434444444,3.752222222,5.19,2f61d40e-3edb-4548-8113-7d1f1bd688fb,7dRZXXbmv1BoehVWt9D7Ut,indie
https://www.last.fm/music/girlyman/_/superior,Superior,Girlyman,['gentle'],2,7.05,2.99,6.975,e24873f2-2abc-4b57-b502-2bc28dffa437,1LQdgWTevICsEvad6KtD55,folk
https://www.last.fm/music/matti%2bpaalanen/_/mind%2bmatter,Mind Matter,Matti Paalanen,"['gentle', 'intimate', 'meditative', 'mysterious', 'mystical', 'theatrical', 'playful', 'reflective']",24,6.323224299,4.169042056,6.092616822,8bddb3c8-80cf-4b49-aefa-8329144b00ae,,ambient
https://www.last.fm/music/steve%2broach/_/palace%2bof%2bnectar,Palace of Nectar,Steve Roach,"['gentle', 'meditative', 'relaxed', 'reflective']",11,6.240534351,3.584656489,5.867099237,ebee4e2a-8817-4f62-8423-31acbf355b43,4VjI3qthy9B4gJ8h0yxezg,ambient
